date from;date to;Euro per Mwh;Euro per Kwh;Euro per kWh incl. Taxes
12.08.2023 00:00;12.08.2023 01:00;103.54;0.10354;0.1232126
12.08.2023 01:00;12.08.2023 02:00;98.2;0.0982;0.116858
12.08.2023 02:00;12.08.2023 03:00;97.7;0.0977;0.116263
12.08.2023 03:00;12.08.2023 04:00;95.92;0.09592;0.1141448
12.08.2023 04:00;12.08.2023 05:00;93.91;0.09391;0.1117529
12.08.2023 05:00;12.08.2023 06:00;98.92;0.09892;0.1177148
12.08.2023 06:00;12.08.2023 07:00;95.49;0.09549;0.1136331
12.08.2023 07:00;12.08.2023 08:00;100;0.1;0.119
12.08.2023 08:00;12.08.2023 09:00;99.54;0.09954;0.1184526
12.08.2023 09:00;12.08.2023 10:00;87.5;0.0875;0.104125
12.08.2023 10:00;12.08.2023 11:00;76.25;0.07625;0.0907375
12.08.2023 11:00;12.08.2023 12:00;67.06;0.06706;0.0798014
12.08.2023 12:00;12.08.2023 13:00;51.64;0.05164;0.0614516
12.08.2023 13:00;12.08.2023 14:00;24.51;0.02451;0.0291669
12.08.2023 14:00;12.08.2023 15:00;6;0.006;0.00714
12.08.2023 15:00;12.08.2023 16:00;6.92;0.00692;0.0082348
12.08.2023 16:00;12.08.2023 17:00;20.4;0.0204;0.024276
12.08.2023 17:00;12.08.2023 18:00;67.58;0.06758;0.0804202
12.08.2023 18:00;12.08.2023 19:00;92.54;0.09254;0.1101226
12.08.2023 19:00;12.08.2023 20:00;106.47;0.10647;0.1266993
12.08.2023 20:00;12.08.2023 21:00;111.16;0.11116;0.1322804
12.08.2023 21:00;12.08.2023 22:00;112.28;0.11228;0.1336132
12.08.2023 22:00;12.08.2023 23:00;108.05;0.10805;0.1285795
12.08.2023 23:00;13.08.2023 00:00;101.66;0.10166;0.1209754
13.08.2023 00:00;13.08.2023 01:00;90.1;0.0901;0.107219
13.08.2023 01:00;13.08.2023 02:00;84.6;0.0846;0.100674
13.08.2023 02:00;13.08.2023 03:00;78.8;0.0788;0.093772
13.08.2023 03:00;13.08.2023 04:00;69.66;0.06966;0.0828954
13.08.2023 04:00;13.08.2023 05:00;69;0.069;0.08211
13.08.2023 05:00;13.08.2023 06:00;72.02;0.07202;0.0857038
13.08.2023 06:00;13.08.2023 07:00;77.69;0.07769;0.0924511
13.08.2023 07:00;13.08.2023 08:00;76.74;0.07674;0.0913206
13.08.2023 08:00;13.08.2023 09:00;70.81;0.07081;0.0842639
13.08.2023 09:00;13.08.2023 10:00;50.39;0.05039;0.0599641
13.08.2023 10:00;13.08.2023 11:00;28.21;0.02821;0.0335699
13.08.2023 11:00;13.08.2023 12:00;14.13;0.01413;0.0168147
13.08.2023 12:00;13.08.2023 13:00;5.87;0.00587;0.0069853
13.08.2023 13:00;13.08.2023 14:00;1.06;0.00106;0.0012614
13.08.2023 14:00;13.08.2023 15:00;1.46;0.00146;0.0017374
13.08.2023 15:00;13.08.2023 16:00;6.76;0.00676;0.0080444
13.08.2023 16:00;13.08.2023 17:00;17.45;0.01745;0.0207655
13.08.2023 17:00;13.08.2023 18:00;72.66;0.07266;0.0864654
13.08.2023 18:00;13.08.2023 19:00;99.17;0.09917;0.1180123
13.08.2023 19:00;13.08.2023 20:00;108.17;0.10817;0.1287223
13.08.2023 20:00;13.08.2023 21:00;116.02;0.11602;0.1380638
13.08.2023 21:00;13.08.2023 22:00;120;0.12;0.1428
13.08.2023 22:00;13.08.2023 23:00;120.15;0.12015;0.1429785
13.08.2023 23:00;14.08.2023 00:00;114.09;0.11409;0.1357671
14.08.2023 00:00;14.08.2023 01:00;98.01;0.09801;0.1166319
14.08.2023 01:00;14.08.2023 02:00;89.63;0.08963;0.1066597
14.08.2023 02:00;14.08.2023 03:00;84.5;0.0845;0.100555
14.08.2023 03:00;14.08.2023 04:00;88.37;0.08837;0.1051603
14.08.2023 04:00;14.08.2023 05:00;94.61;0.09461;0.1125859
14.08.2023 05:00;14.08.2023 06:00;110.38;0.11038;0.1313522
14.08.2023 06:00;14.08.2023 07:00;130.99;0.13099;0.1558781
14.08.2023 07:00;14.08.2023 08:00;142.87;0.14287;0.1700153
14.08.2023 08:00;14.08.2023 09:00;116.86;0.11686;0.1390634
14.08.2023 09:00;14.08.2023 10:00;99.07;0.09907;0.1178933
14.08.2023 10:00;14.08.2023 11:00;83.67;0.08367;0.0995673
14.08.2023 11:00;14.08.2023 12:00;77.31;0.07731;0.0919989
14.08.2023 12:00;14.08.2023 13:00;69.93;0.06993;0.0832167
14.08.2023 13:00;14.08.2023 14:00;63.68;0.06368;0.0757792
14.08.2023 14:00;14.08.2023 15:00;67.11;0.06711;0.0798609
14.08.2023 15:00;14.08.2023 16:00;74.1;0.0741;0.088179
14.08.2023 16:00;14.08.2023 17:00;82.5;0.0825;0.098175
14.08.2023 17:00;14.08.2023 18:00;101.69;0.10169;0.1210111
14.08.2023 18:00;14.08.2023 19:00;123.87;0.12387;0.1474053
14.08.2023 19:00;14.08.2023 20:00;177.79;0.17779;0.2115701
14.08.2023 20:00;14.08.2023 21:00;161.07;0.16107;0.1916733
14.08.2023 21:00;14.08.2023 22:00;130.86;0.13086;0.1557234
14.08.2023 22:00;14.08.2023 23:00;110.99;0.11099;0.1320781
14.08.2023 23:00;15.08.2023 00:00;101.06;0.10106;0.1202614
15.08.2023 00:00;15.08.2023 01:00;99.6;0.0996;0.118524
15.08.2023 01:00;15.08.2023 02:00;92.65;0.09265;0.1102535
15.08.2023 02:00;15.08.2023 03:00;92.16;0.09216;0.1096704
15.08.2023 03:00;15.08.2023 04:00;89.96;0.08996;0.1070524
15.08.2023 04:00;15.08.2023 05:00;87.67;0.08767;0.1043273
15.08.2023 05:00;15.08.2023 06:00;92.71;0.09271;0.1103249
15.08.2023 06:00;15.08.2023 07:00;113.68;0.11368;0.1352792
15.08.2023 07:00;15.08.2023 08:00;135;0.135;0.16065
15.08.2023 08:00;15.08.2023 09:00;120.58;0.12058;0.1434902
15.08.2023 09:00;15.08.2023 10:00;94.7;0.0947;0.112693
15.08.2023 10:00;15.08.2023 11:00;79.97;0.07997;0.0951643
15.08.2023 11:00;15.08.2023 12:00;73.98;0.07398;0.0880362
15.08.2023 12:00;15.08.2023 13:00;62.34;0.06234;0.0741846
15.08.2023 13:00;15.08.2023 14:00;30.98;0.03098;0.0368662
15.08.2023 14:00;15.08.2023 15:00;23.54;0.02354;0.0280126
15.08.2023 15:00;15.08.2023 16:00;45.85;0.04585;0.0545615
15.08.2023 16:00;15.08.2023 17:00;70.26;0.07026;0.0836094
15.08.2023 17:00;15.08.2023 18:00;96.02;0.09602;0.1142638
15.08.2023 18:00;15.08.2023 19:00;108.67;0.10867;0.1293173
15.08.2023 19:00;15.08.2023 20:00;126.06;0.12606;0.1500114
15.08.2023 20:00;15.08.2023 21:00;142.61;0.14261;0.1697059
15.08.2023 21:00;15.08.2023 22:00;133.04;0.13304;0.1583176
15.08.2023 22:00;15.08.2023 23:00;125.44;0.12544;0.1492736
15.08.2023 23:00;16.08.2023 00:00;107.89;0.10789;0.1283891
16.08.2023 00:00;16.08.2023 01:00;106.8;0.1068;0.127092
16.08.2023 01:00;16.08.2023 02:00;97.45;0.09745;0.1159655
16.08.2023 02:00;16.08.2023 03:00;93.38;0.09338;0.1111222
16.08.2023 03:00;16.08.2023 04:00;94.47;0.09447;0.1124193
16.08.2023 04:00;16.08.2023 05:00;97;0.097;0.11543
16.08.2023 05:00;16.08.2023 06:00;99.5;0.0995;0.118405
16.08.2023 06:00;16.08.2023 07:00;119.09;0.11909;0.1417171
16.08.2023 07:00;16.08.2023 08:00;146.01;0.14601;0.1737519
16.08.2023 08:00;16.08.2023 09:00;129.58;0.12958;0.1542002
16.08.2023 09:00;16.08.2023 10:00;109.51;0.10951;0.1303169
16.08.2023 10:00;16.08.2023 11:00;99.31;0.09931;0.1181789
16.08.2023 11:00;16.08.2023 12:00;94.44;0.09444;0.1123836
16.08.2023 12:00;16.08.2023 13:00;91.64;0.09164;0.1090516
16.08.2023 13:00;16.08.2023 14:00;86.91;0.08691;0.1034229
16.08.2023 14:00;16.08.2023 15:00;89.83;0.08983;0.1068977
16.08.2023 15:00;16.08.2023 16:00;93.11;0.09311;0.1108009
16.08.2023 16:00;16.08.2023 17:00;97.21;0.09721;0.1156799
16.08.2023 17:00;16.08.2023 18:00;110.79;0.11079;0.1318401
16.08.2023 18:00;16.08.2023 19:00;131.22;0.13122;0.1561518
16.08.2023 19:00;16.08.2023 20:00;156.1;0.1561;0.185759
16.08.2023 20:00;16.08.2023 21:00;160.03;0.16003;0.1904357
16.08.2023 21:00;16.08.2023 22:00;136.1;0.1361;0.161959
16.08.2023 22:00;16.08.2023 23:00;119.9;0.1199;0.142681
16.08.2023 23:00;17.08.2023 00:00;99.99;0.09999;0.1189881
17.08.2023 00:00;17.08.2023 01:00;104.88;0.10488;0.1248072
17.08.2023 01:00;17.08.2023 02:00;98.38;0.09838;0.1170722
17.08.2023 02:00;17.08.2023 03:00;97.95;0.09795;0.1165605
17.08.2023 03:00;17.08.2023 04:00;95.14;0.09514;0.1132166
17.08.2023 04:00;17.08.2023 05:00;95.14;0.09514;0.1132166
17.08.2023 05:00;17.08.2023 06:00;102.4;0.1024;0.121856
17.08.2023 06:00;17.08.2023 07:00;134.72;0.13472;0.1603168
17.08.2023 07:00;17.08.2023 08:00;136.4;0.1364;0.162316
17.08.2023 08:00;17.08.2023 09:00;134.11;0.13411;0.1595909
17.08.2023 09:00;17.08.2023 10:00;115.2;0.1152;0.137088
17.08.2023 10:00;17.08.2023 11:00;103.07;0.10307;0.1226533
17.08.2023 11:00;17.08.2023 12:00;95.21;0.09521;0.1132999
17.08.2023 12:00;17.08.2023 13:00;91.62;0.09162;0.1090278
17.08.2023 13:00;17.08.2023 14:00;89.98;0.08998;0.1070762
17.08.2023 14:00;17.08.2023 15:00;89.98;0.08998;0.1070762
17.08.2023 15:00;17.08.2023 16:00;94.09;0.09409;0.1119671
17.08.2023 16:00;17.08.2023 17:00;100;0.1;0.119
17.08.2023 17:00;17.08.2023 18:00;113.45;0.11345;0.1350055
17.08.2023 18:00;17.08.2023 19:00;131.92;0.13192;0.1569848
17.08.2023 19:00;17.08.2023 20:00;150.63;0.15063;0.1792497
17.08.2023 20:00;17.08.2023 21:00;145.62;0.14562;0.1732878
17.08.2023 21:00;17.08.2023 22:00;128.88;0.12888;0.1533672
17.08.2023 22:00;17.08.2023 23:00;116.63;0.11663;0.1387897
17.08.2023 23:00;18.08.2023 00:00;107.3;0.1073;0.127687
18.08.2023 00:00;18.08.2023 01:00;105.09;0.10509;0.1250571
18.08.2023 01:00;18.08.2023 02:00;101.76;0.10176;0.1210944
18.08.2023 02:00;18.08.2023 03:00;101.03;0.10103;0.1202257
18.08.2023 03:00;18.08.2023 04:00;103.17;0.10317;0.1227723
18.08.2023 04:00;18.08.2023 05:00;101.99;0.10199;0.1213681
18.08.2023 05:00;18.08.2023 06:00;104.41;0.10441;0.1242479
18.08.2023 06:00;18.08.2023 07:00;120.8;0.1208;0.143752
18.08.2023 07:00;18.08.2023 08:00;140.63;0.14063;0.1673497
18.08.2023 08:00;18.08.2023 09:00;122.45;0.12245;0.1457155
18.08.2023 09:00;18.08.2023 10:00;106.85;0.10685;0.1271515
18.08.2023 10:00;18.08.2023 11:00;95.85;0.09585;0.1140615
18.08.2023 11:00;18.08.2023 12:00;89.05;0.08905;0.1059695
18.08.2023 12:00;18.08.2023 13:00;86.28;0.08628;0.1026732
18.08.2023 13:00;18.08.2023 14:00;82.85;0.08285;0.0985915
18.08.2023 14:00;18.08.2023 15:00;84.16;0.08416;0.1001504
18.08.2023 15:00;18.08.2023 16:00;89.17;0.08917;0.1061123
18.08.2023 16:00;18.08.2023 17:00;95.35;0.09535;0.1134665
18.08.2023 17:00;18.08.2023 18:00;108.26;0.10826;0.1288294
18.08.2023 18:00;18.08.2023 19:00;128;0.128;0.15232
18.08.2023 19:00;18.08.2023 20:00;161.38;0.16138;0.1920422
18.08.2023 20:00;18.08.2023 21:00;150.24;0.15024;0.1787856
18.08.2023 21:00;18.08.2023 22:00;127.47;0.12747;0.1516893
18.08.2023 22:00;18.08.2023 23:00;109.29;0.10929;0.1300551
18.08.2023 23:00;19.08.2023 00:00;100.23;0.10023;0.1192737
19.08.2023 00:00;19.08.2023 01:00;99.2;0.0992;0.118048
19.08.2023 01:00;19.08.2023 02:00;95.88;0.09588;0.1140972
19.08.2023 02:00;19.08.2023 03:00;94.4;0.0944;0.112336
19.08.2023 03:00;19.08.2023 04:00;93.64;0.09364;0.1114316
19.08.2023 04:00;19.08.2023 05:00;95.9;0.0959;0.114121
19.08.2023 05:00;19.08.2023 06:00;95.9;0.0959;0.114121
19.08.2023 06:00;19.08.2023 07:00;99.9;0.0999;0.118881
19.08.2023 07:00;19.08.2023 08:00;90.21;0.09021;0.1073499
19.08.2023 08:00;19.08.2023 09:00;83.02;0.08302;0.0987938
19.08.2023 09:00;19.08.2023 10:00;79.37;0.07937;0.0944503
19.08.2023 10:00;19.08.2023 11:00;69.4;0.0694;0.082586
19.08.2023 11:00;19.08.2023 12:00;41.83;0.04183;0.0497777
19.08.2023 12:00;19.08.2023 13:00;25.45;0.02545;0.0302855
19.08.2023 13:00;19.08.2023 14:00;14.86;0.01486;0.0176834
19.08.2023 14:00;19.08.2023 15:00;12.59;0.01259;0.0149821
19.08.2023 15:00;19.08.2023 16:00;25.01;0.02501;0.0297619
19.08.2023 16:00;19.08.2023 17:00;74.42;0.07442;0.0885598
19.08.2023 17:00;19.08.2023 18:00;100.45;0.10045;0.1195355
19.08.2023 18:00;19.08.2023 19:00;115.46;0.11546;0.1373974
19.08.2023 19:00;19.08.2023 20:00;130.15;0.13015;0.1548785
19.08.2023 20:00;19.08.2023 21:00;129.19;0.12919;0.1537361
19.08.2023 21:00;19.08.2023 22:00;132.53;0.13253;0.1577107
19.08.2023 22:00;19.08.2023 23:00;123.71;0.12371;0.1472149
19.08.2023 23:00;20.08.2023 00:00;112.54;0.11254;0.1339226
20.08.2023 00:00;20.08.2023 01:00;113.99;0.11399;0.1356481
20.08.2023 01:00;20.08.2023 02:00;110.59;0.11059;0.1316021
20.08.2023 02:00;20.08.2023 03:00;105.17;0.10517;0.1251523
20.08.2023 03:00;20.08.2023 04:00;105.02;0.10502;0.1249738
20.08.2023 04:00;20.08.2023 05:00;103.01;0.10301;0.1225819
20.08.2023 05:00;20.08.2023 06:00;104.61;0.10461;0.1244859
20.08.2023 06:00;20.08.2023 07:00;104.72;0.10472;0.1246168
20.08.2023 07:00;20.08.2023 08:00;99.69;0.09969;0.1186311
20.08.2023 08:00;20.08.2023 09:00;98.99;0.09899;0.1177981
20.08.2023 09:00;20.08.2023 10:00;86.62;0.08662;0.1030778
20.08.2023 10:00;20.08.2023 11:00;73.31;0.07331;0.0872389
20.08.2023 11:00;20.08.2023 12:00;44;0.044;0.05236
20.08.2023 12:00;20.08.2023 13:00;19.23;0.01923;0.0228837
20.08.2023 13:00;20.08.2023 14:00;13.25;0.01325;0.0157675
20.08.2023 14:00;20.08.2023 15:00;13.84;0.01384;0.0164696
20.08.2023 15:00;20.08.2023 16:00;33.81;0.03381;0.0402339
20.08.2023 16:00;20.08.2023 17:00;78.98;0.07898;0.0939862
20.08.2023 17:00;20.08.2023 18:00;95.1;0.0951;0.113169
20.08.2023 18:00;20.08.2023 19:00;112;0.112;0.13328
20.08.2023 19:00;20.08.2023 20:00;128.8;0.1288;0.153272
20.08.2023 20:00;20.08.2023 21:00;140;0.14;0.1666
20.08.2023 21:00;20.08.2023 22:00;139.54;0.13954;0.1660526
20.08.2023 22:00;20.08.2023 23:00;126.71;0.12671;0.1507849
20.08.2023 23:00;21.08.2023 00:00;111.95;0.11195;0.1332205
21.08.2023 00:00;21.08.2023 01:00;111.95;0.11195;0.1332205
21.08.2023 01:00;21.08.2023 02:00;101.67;0.10167;0.1209873
21.08.2023 02:00;21.08.2023 03:00;98.71;0.09871;0.1174649
21.08.2023 03:00;21.08.2023 04:00;95.07;0.09507;0.1131333
21.08.2023 04:00;21.08.2023 05:00;97.71;0.09771;0.1162749
21.08.2023 05:00;21.08.2023 06:00;106.22;0.10622;0.1264018
21.08.2023 06:00;21.08.2023 07:00;138.84;0.13884;0.1652196
21.08.2023 07:00;21.08.2023 08:00;160.93;0.16093;0.1915067
21.08.2023 08:00;21.08.2023 09:00;137.27;0.13727;0.1633513
21.08.2023 09:00;21.08.2023 10:00;115.13;0.11513;0.1370047
21.08.2023 10:00;21.08.2023 11:00;104.04;0.10404;0.1238076
21.08.2023 11:00;21.08.2023 12:00;96.77;0.09677;0.1151563
21.08.2023 12:00;21.08.2023 13:00;92.64;0.09264;0.1102416
21.08.2023 13:00;21.08.2023 14:00;89.96;0.08996;0.1070524
21.08.2023 14:00;21.08.2023 15:00;95.1;0.0951;0.113169
21.08.2023 15:00;21.08.2023 16:00;95.57;0.09557;0.1137283
21.08.2023 16:00;21.08.2023 17:00;100;0.1;0.119
21.08.2023 17:00;21.08.2023 18:00;118.67;0.11867;0.1412173
21.08.2023 18:00;21.08.2023 19:00;142.78;0.14278;0.1699082
21.08.2023 19:00;21.08.2023 20:00;186.73;0.18673;0.2222087
21.08.2023 20:00;21.08.2023 21:00;203.45;0.20345;0.2421055
21.08.2023 21:00;21.08.2023 22:00;166.35;0.16635;0.1979565
21.08.2023 22:00;21.08.2023 23:00;136.01;0.13601;0.1618519
21.08.2023 23:00;22.08.2023 00:00;115;0.115;0.13685
22.08.2023 00:00;22.08.2023 01:00;113.69;0.11369;0.1352911
22.08.2023 01:00;22.08.2023 02:00;104.94;0.10494;0.1248786
22.08.2023 02:00;22.08.2023 03:00;103.47;0.10347;0.1231293
22.08.2023 03:00;22.08.2023 04:00;103.61;0.10361;0.1232959
22.08.2023 04:00;22.08.2023 05:00;106.29;0.10629;0.1264851
22.08.2023 05:00;22.08.2023 06:00;112.51;0.11251;0.1338869
22.08.2023 06:00;22.08.2023 07:00;136.51;0.13651;0.1624469
22.08.2023 07:00;22.08.2023 08:00;150.87;0.15087;0.1795353
22.08.2023 08:00;22.08.2023 09:00;136.95;0.13695;0.1629705
22.08.2023 09:00;22.08.2023 10:00;115.91;0.11591;0.1379329
22.08.2023 10:00;22.08.2023 11:00;102.4;0.1024;0.121856
22.08.2023 11:00;22.08.2023 12:00;99.67;0.09967;0.1186073
22.08.2023 12:00;22.08.2023 13:00;93.57;0.09357;0.1113483
22.08.2023 13:00;22.08.2023 14:00;92.58;0.09258;0.1101702
22.08.2023 14:00;22.08.2023 15:00;92.44;0.09244;0.1100036
22.08.2023 15:00;22.08.2023 16:00;97.16;0.09716;0.1156204
22.08.2023 16:00;22.08.2023 17:00;99.95;0.09995;0.1189405
22.08.2023 17:00;22.08.2023 18:00;108.94;0.10894;0.1296386
22.08.2023 18:00;22.08.2023 19:00;145.18;0.14518;0.1727642
22.08.2023 19:00;22.08.2023 20:00;192.83;0.19283;0.2294677
22.08.2023 20:00;22.08.2023 21:00;206.48;0.20648;0.2457112
22.08.2023 21:00;22.08.2023 22:00;166.3;0.1663;0.197897
22.08.2023 22:00;22.08.2023 23:00;145.8;0.1458;0.173502
22.08.2023 23:00;23.08.2023 00:00;127.6;0.1276;0.151844
23.08.2023 00:00;23.08.2023 01:00;123.89;0.12389;0.1474291
23.08.2023 01:00;23.08.2023 02:00;112.67;0.11267;0.1340773
23.08.2023 02:00;23.08.2023 03:00;109.9;0.1099;0.130781
23.08.2023 03:00;23.08.2023 04:00;106.38;0.10638;0.1265922
23.08.2023 04:00;23.08.2023 05:00;110.2;0.1102;0.131138
23.08.2023 05:00;23.08.2023 06:00;115.11;0.11511;0.1369809
23.08.2023 06:00;23.08.2023 07:00;141.11;0.14111;0.1679209
23.08.2023 07:00;23.08.2023 08:00;162;0.162;0.19278
23.08.2023 08:00;23.08.2023 09:00;157.41;0.15741;0.1873179
23.08.2023 09:00;23.08.2023 10:00;136.5;0.1365;0.162435
23.08.2023 10:00;23.08.2023 11:00;119.85;0.11985;0.1426215
23.08.2023 11:00;23.08.2023 12:00;111.75;0.11175;0.1329825
23.08.2023 12:00;23.08.2023 13:00;102.34;0.10234;0.1217846
23.08.2023 13:00;23.08.2023 14:00;98.86;0.09886;0.1176434
23.08.2023 14:00;23.08.2023 15:00;97.55;0.09755;0.1160845
23.08.2023 15:00;23.08.2023 16:00;104.63;0.10463;0.1245097
23.08.2023 16:00;23.08.2023 17:00;117.08;0.11708;0.1393252
23.08.2023 17:00;23.08.2023 18:00;144.2;0.1442;0.171598
23.08.2023 18:00;23.08.2023 19:00;225.5;0.2255;0.268345
23.08.2023 19:00;23.08.2023 20:00;276.12;0.27612;0.3285828
23.08.2023 20:00;23.08.2023 21:00;291.93;0.29193;0.3473967
23.08.2023 21:00;23.08.2023 22:00;240.79;0.24079;0.2865401
23.08.2023 22:00;23.08.2023 23:00;172.82;0.17282;0.2056558
23.08.2023 23:00;24.08.2023 00:00;138.67;0.13867;0.1650173
24.08.2023 00:00;24.08.2023 01:00;133.82;0.13382;0.1592458
24.08.2023 01:00;24.08.2023 02:00;124.95;0.12495;0.1486905
24.08.2023 02:00;24.08.2023 03:00;118.05;0.11805;0.1404795
24.08.2023 03:00;24.08.2023 04:00;114.58;0.11458;0.1363502
24.08.2023 04:00;24.08.2023 05:00;121.73;0.12173;0.1448587
24.08.2023 05:00;24.08.2023 06:00;136.28;0.13628;0.1621732
24.08.2023 06:00;24.08.2023 07:00;164.9;0.1649;0.196231
24.08.2023 07:00;24.08.2023 08:00;165.62;0.16562;0.1970878
24.08.2023 08:00;24.08.2023 09:00;163.63;0.16363;0.1947197
24.08.2023 09:00;24.08.2023 10:00;131.97;0.13197;0.1570443
24.08.2023 10:00;24.08.2023 11:00;113.51;0.11351;0.1350769
24.08.2023 11:00;24.08.2023 12:00;108.94;0.10894;0.1296386
24.08.2023 12:00;24.08.2023 13:00;108.99;0.10899;0.1296981
24.08.2023 13:00;24.08.2023 14:00;107.48;0.10748;0.1279012
24.08.2023 14:00;24.08.2023 15:00;111.39;0.11139;0.1325541
24.08.2023 15:00;24.08.2023 16:00;116.03;0.11603;0.1380757
24.08.2023 16:00;24.08.2023 17:00;122.88;0.12288;0.1462272
24.08.2023 17:00;24.08.2023 18:00;158.97;0.15897;0.1891743
24.08.2023 18:00;24.08.2023 19:00;211.78;0.21178;0.2520182
24.08.2023 19:00;24.08.2023 20:00;264.91;0.26491;0.3152429
24.08.2023 20:00;24.08.2023 21:00;249.29;0.24929;0.2966551
24.08.2023 21:00;24.08.2023 22:00;187.64;0.18764;0.2232916
24.08.2023 22:00;24.08.2023 23:00;159.27;0.15927;0.1895313
24.08.2023 23:00;25.08.2023 00:00;130.09;0.13009;0.1548071
25.08.2023 00:00;25.08.2023 01:00;105.24;0.10524;0.1252356
25.08.2023 01:00;25.08.2023 02:00;96.34;0.09634;0.1146446
25.08.2023 02:00;25.08.2023 03:00;95.71;0.09571;0.1138949
25.08.2023 03:00;25.08.2023 04:00;95.9;0.0959;0.114121
25.08.2023 04:00;25.08.2023 05:00;96.76;0.09676;0.1151444
25.08.2023 05:00;25.08.2023 06:00;103;0.103;0.12257
25.08.2023 06:00;25.08.2023 07:00;124.22;0.12422;0.1478218
25.08.2023 07:00;25.08.2023 08:00;135.12;0.13512;0.1607928
25.08.2023 08:00;25.08.2023 09:00;139.42;0.13942;0.1659098
25.08.2023 09:00;25.08.2023 10:00;129.03;0.12903;0.1535457
25.08.2023 10:00;25.08.2023 11:00;116.67;0.11667;0.1388373
25.08.2023 11:00;25.08.2023 12:00;110.61;0.11061;0.1316259
25.08.2023 12:00;25.08.2023 13:00;101.95;0.10195;0.1213205
25.08.2023 13:00;25.08.2023 14:00;100;0.1;0.119
25.08.2023 14:00;25.08.2023 15:00;95.58;0.09558;0.1137402
25.08.2023 15:00;25.08.2023 16:00;93.27;0.09327;0.1109913
25.08.2023 16:00;25.08.2023 17:00;100.82;0.10082;0.1199758
25.08.2023 17:00;25.08.2023 18:00;122.02;0.12202;0.1452038
25.08.2023 18:00;25.08.2023 19:00;142;0.142;0.16898
25.08.2023 19:00;25.08.2023 20:00;161.26;0.16126;0.1918994
25.08.2023 20:00;25.08.2023 21:00;151.43;0.15143;0.1802017
25.08.2023 21:00;25.08.2023 22:00;138.13;0.13813;0.1643747
25.08.2023 22:00;25.08.2023 23:00;127.89;0.12789;0.1521891
25.08.2023 23:00;26.08.2023 00:00;107.89;0.10789;0.1283891
26.08.2023 00:00;26.08.2023 01:00;109.9;0.1099;0.130781
26.08.2023 01:00;26.08.2023 02:00;104.1;0.1041;0.123879
26.08.2023 02:00;26.08.2023 03:00;101.91;0.10191;0.1212729
26.08.2023 03:00;26.08.2023 04:00;99.52;0.09952;0.1184288
26.08.2023 04:00;26.08.2023 05:00;96.12;0.09612;0.1143828
26.08.2023 05:00;26.08.2023 06:00;93.63;0.09363;0.1114197
26.08.2023 06:00;26.08.2023 07:00;95.48;0.09548;0.1136212
26.08.2023 07:00;26.08.2023 08:00;95.9;0.0959;0.114121
26.08.2023 08:00;26.08.2023 09:00;98.3;0.0983;0.116977
26.08.2023 09:00;26.08.2023 10:00;92.64;0.09264;0.1102416
26.08.2023 10:00;26.08.2023 11:00;85.11;0.08511;0.1012809
26.08.2023 11:00;26.08.2023 12:00;80.38;0.08038;0.0956522
26.08.2023 12:00;26.08.2023 13:00;69.91;0.06991;0.0831929
26.08.2023 13:00;26.08.2023 14:00;46.27;0.04627;0.0550613
26.08.2023 14:00;26.08.2023 15:00;56.38;0.05638;0.0670922
26.08.2023 15:00;26.08.2023 16:00;80.53;0.08053;0.0958307
26.08.2023 16:00;26.08.2023 17:00;86.87;0.08687;0.1033753
26.08.2023 17:00;26.08.2023 18:00;95;0.095;0.11305
26.08.2023 18:00;26.08.2023 19:00;103.76;0.10376;0.1234744
26.08.2023 19:00;26.08.2023 20:00;123.82;0.12382;0.1473458
26.08.2023 20:00;26.08.2023 21:00;132.21;0.13221;0.1573299
26.08.2023 21:00;26.08.2023 22:00;135.02;0.13502;0.1606738
26.08.2023 22:00;26.08.2023 23:00;122.98;0.12298;0.1463462
26.08.2023 23:00;27.08.2023 00:00;110.63;0.11063;0.1316497
27.08.2023 00:00;27.08.2023 01:00;102.39;0.10239;0.1218441
27.08.2023 01:00;27.08.2023 02:00;98.31;0.09831;0.1169889
27.08.2023 02:00;27.08.2023 03:00;96.91;0.09691;0.1153229
27.08.2023 03:00;27.08.2023 04:00;96;0.096;0.11424
27.08.2023 04:00;27.08.2023 05:00;99.16;0.09916;0.1180004
27.08.2023 05:00;27.08.2023 06:00;98.07;0.09807;0.1167033
27.08.2023 06:00;27.08.2023 07:00;99.16;0.09916;0.1180004
27.08.2023 07:00;27.08.2023 08:00;96.32;0.09632;0.1146208
27.08.2023 08:00;27.08.2023 09:00;94.1;0.0941;0.111979
27.08.2023 09:00;27.08.2023 10:00;94.92;0.09492;0.1129548
27.08.2023 10:00;27.08.2023 11:00;93.24;0.09324;0.1109556
27.08.2023 11:00;27.08.2023 12:00;93.98;0.09398;0.1118362
27.08.2023 12:00;27.08.2023 13:00;93.26;0.09326;0.1109794
27.08.2023 13:00;27.08.2023 14:00;87.6;0.0876;0.104244
27.08.2023 14:00;27.08.2023 15:00;87.87;0.08787;0.1045653
27.08.2023 15:00;27.08.2023 16:00;89.06;0.08906;0.1059814
27.08.2023 16:00;27.08.2023 17:00;96.33;0.09633;0.1146327
27.08.2023 17:00;27.08.2023 18:00;105.62;0.10562;0.1256878
27.08.2023 18:00;27.08.2023 19:00;119.94;0.11994;0.1427286
27.08.2023 19:00;27.08.2023 20:00;129.13;0.12913;0.1536647
